time_sec,lat_deg,lon_deg,alt_agl_m,u_mps,v_mps,w_mps,true_airspeed_mps,ground_speed_mps,pitch_deg,roll_deg,yaw_deg,p_rad_sec,q_rad_sec,r_rad_sec,ax_mps2,ay_mps2,az_mps2,alpha_deg,beta_deg,qbar_pa,thrust_n,mach
30.653000000,40.248582374,139.984775226,3425.963501,6.822031,0.000000,16.967520,18.497456,6.822031,-68.096711,0.000000,108.424604,0.000000,0.000000,0.000000,3.340193,0.000000,2.113172,0.000000,0.000000,0.000000,0.000000,0.000000
30.663000000,40.248582180,139.984775989,3425.793710,6.855356,0.000000,16.988585,18.503565,6.855356,-68.024585,0.000000,108.415733,0.000000,0.000000,0.000000,3.326216,0.000000,2.101071,0.000000,0.000000,0.000000,0.000000,0.000000
30.673000000,40.248581985,139.984776757,3425.623709,6.888541,0.000000,17.009529,18.509700,6.888541,-67.952973,0.000000,108.406989,0.000000,0.000000,0.000000,3.312297,0.000000,2.089008,0.000000,0.000000,0.000000,0.000000,0.000000
30.683000000,40.248581789,139.984777528,3425.453499,6.921588,0.000000,17.030353,18.515859,6.921588,-67.881869,0.000000,108.398370,0.000000,0.000000,0.000000,3.298435,0.000000,2.076982,0.000000,0.000000,0.000000,0.000000,0.000000
30.693000000,40.248581592,139.984778303,3425.283082,6.954496,0.000000,17.051057,18.522043,6.954496,-67.811267,0.000000,108.389873,0.000000,0.000000,0.000000,3.284630,0.000000,2.064995,0.000000,0.000000,0.000000,0.000000,0.000000
30.703000000,40.248581395,139.984779082,3425.112458,6.987267,0.000000,17.071641,18.528249,6.987267,-67.741163,0.000000,108.381497,0.000000,0.000000,0.000000,3.270881,0.000000,2.053046,0.000000,0.000000,0.000000,0.000000,0.000000
30.713000000,40.248581196,139.984779865,3424.941629,7.019900,0.000000,17.092106,18.534477,7.019900,-67.671550,0.000000,108.373238,0.000000,0.000000,0.000000,3.257188,0.000000,2.041137,0.000000,0.000000,0.000000,0.000000,0.000000
30.723000000,40.248580997,139.984780651,3424.770596,7.052397,0.000000,17.112452,18.540726,7.052397,-67.602423,0.000000,108.365094,0.000000,0.000000,0.000000,3.243551,0.000000,2.029266,0.000000,0.000000,0.000000,0.000000,0.000000
30.733000000,40.248580797,139.984781440,3424.599360,7.084758,0.000000,17.132680,18.546995,7.084758,-67.533778,0.000000,108.357064,0.000000,0.000000,0.000000,3.229968,0.000000,2.017434,0.000000,0.000000,0.000000,0.000000,0.000000
30.743000000,40.248580596,139.984782234,3424.427922,7.116983,0.000000,17.152789,18.553282,7.116983,-67.465609,0.000000,108.349145,0.000000,0.000000,0.000000,3.216441,0.000000,2.005642,0.000000,0.000000,0.000000,0.000000,0.000000
30.753000000,40.248580394,139.984783031,3424.256284,7.149073,0.000000,17.172781,18.559587,7.149073,-67.397911,0.000000,108.341334,0.000000,0.000000,0.000000,3.202967,0.000000,1.993890,0.000000,0.000000,0.000000,0.000000,0.000000
30.763000000,40.248580192,139.984783832,3424.084447,7.181029,0.000000,17.192655,18.565910,7.181029,-67.330679,0.000000,108.333631,0.000000,0.000000,0.000000,3.189548,0.000000,1.982178,0.000000,0.000000,0.000000,0.000000,0.000000
30.773000000,40.248579988,139.984784636,3423.912412,7.212851,0.000000,17.212413,18.572248,7.212851,-67.263909,0.000000,108.326033,0.000000,0.000000,0.000000,3.176182,0.000000,1.970506,0.000000,0.000000,0.000000,0.000000,0.000000
30.783000000,40.248579784,139.984785444,3423.740180,7.244540,0.000000,17.232054,18.578601,7.244540,-67.197595,0.000000,108.318537,0.000000,0.000000,0.000000,3.162870,0.000000,1.958875,0.000000,0.000000,0.000000,0.000000,0.000000
30.793000000,40.248579579,139.984786255,3423.567752,7.276095,0.000000,17.251579,18.584969,7.276095,-67.131733,0.000000,108.311143,0.000000,0.000000,0.000000,3.149610,0.000000,1.947284,0.000000,0.000000,0.000000,0.000000,0.000000
30.803000000,40.248579373,139.984787070,3423.395129,7.307519,0.000000,17.270988,18.591350,7.307519,-67.066317,0.000000,108.303847,0.000000,0.000000,0.000000,3.136403,0.000000,1.935735,0.000000,0.000000,0.000000,0.000000,0.000000
30.813000000,40.248579167,139.984787889,3423.222313,7.338810,0.000000,17.290282,18.597743,7.338810,-67.001345,0.000000,108.296649,0.000000,0.000000,0.000000,3.123248,0.000000,1.924226,0.000000,0.000000,0.000000,0.000000,0.000000
30.823000000,40.248578959,139.984788711,3423.049304,7.369971,0.000000,17.309461,18.604148,7.369971,-66.936810,0.000000,108.289547,0.000000,0.000000,0.000000,3.110145,0.000000,1.912759,0.000000,0.000000,0.000000,0.000000,0.000000
30.833000000,40.248578751,139.984789536,3422.876105,7.401000,0.000000,17.328526,18.610564,7.401000,-66.872709,0.000000,108.282539,0.000000,0.000000,0.000000,3.097093,0.000000,1.901334,0.000000,0.000000,0.000000,0.000000,0.000000
30.843000000,40.248578542,139.984790365,3422.702715,7.431900,0.000000,17.347477,18.616989,7.431900,-66.809036,0.000000,108.275623,0.000000,0.000000,0.000000,3.084093,0.000000,1.889950,0.000000,0.000000,0.000000,0.000000,0.000000
30.853000000,40.248578332,139.984791198,3422.529137,7.462669,0.000000,17.366314,18.623424,7.462669,-66.745788,0.000000,108.268798,0.000000,0.000000,0.000000,3.071143,0.000000,1.878608,0.000000,0.000000,0.000000,0.000000,0.000000
30.863000000,40.248578122,139.984792034,3422.355371,7.493310,0.000000,17.385038,18.629868,7.493310,-66.682961,0.000000,108.262062,0.000000,0.000000,0.000000,3.058244,0.000000,1.867309,0.000000,0.000000,0.000000,0.000000,0.000000
30.873000000,40.248577910,139.984792873,3422.181418,7.523822,0.000000,17.403649,18.636319,7.523822,-66.620550,0.000000,108.255413,0.000000,0.000000,0.000000,3.045395,0.000000,1.856052,0.000000,0.000000,0.000000,0.000000,0.000000
30.883000000,40.248577698,139.984793716,3422.007279,7.554205,0.000000,17.422148,18.642777,7.554205,-66.558551,0.000000,108.248850,0.000000,0.000000,0.000000,3.032596,0.000000,1.844837,0.000000,0.000000,0.000000,0.000000,0.000000
30.893000000,40.248577485,139.984794562,3421.832957,7.584461,0.000000,17.440535,18.649240,7.584461,-66.496959,0.000000,108.242371,0.000000,0.000000,0.000000,3.019847,0.000000,1.833665,0.000000,0.000000,0.000000,0.000000,0.000000
30.903000000,40.248577272,139.984795412,3421.658451,7.614589,0.000000,17.458810,18.655710,7.614589,-66.435771,0.000000,108.235976,0.000000,0.000000,0.000000,3.007147,0.000000,1.822536,0.000000,0.000000,0.000000,0.000000,0.000000
30.913000000,40.248577057,139.984796265,3421.483763,7.644591,0.000000,17.476974,18.662184,7.644591,-66.374984,0.000000,108.229662,0.000000,0.000000,0.000000,2.994496,0.000000,1.811450,0.000000,0.000000,0.000000,0.000000,0.000000
30.923000000,40.248576842,139.984797121,3421.308894,7.674467,0.000000,17.495028,18.668662,7.674467,-66.314592,0.000000,108.223429,0.000000,0.000000,0.000000,2.981894,0.000000,1.800407,0.000000,0.000000,0.000000,0.000000,0.000000
30.933000000,40.248576626,139.984797981,3421.133845,7.704217,0.000000,17.512972,18.675143,7.704217,-66.254592,0.000000,108.217274,0.000000,0.000000,0.000000,2.969340,0.000000,1.789407,0.000000,0.000000,0.000000,0.000000,0.000000
30.943000000,40.248576409,139.984798844,3420.958617,7.733841,0.000000,17.530805,18.681627,7.733841,-66.194980,0.000000,108.211197,0.000000,0.000000,0.000000,2.956835,0.000000,1.778451,0.000000,0.000000,0.000000,0.000000,0.000000
30.953000000,40.248576192,139.984799711,3420.783211,7.763341,0.000000,17.548530,18.688112,7.763341,-66.135752,0.000000,108.205196,0.000000,0.000000,0.000000,2.944377,0.000000,1.767538,0.000000,0.000000,0.000000,0.000000,0.000000
30.963000000,40.248575973,139.984800580,3420.607629,7.792717,0.000000,17.566145,18.694599,7.792717,-66.076905,0.000000,108.199270,0.000000,0.000000,0.000000,2.931968,0.000000,1.756669,0.000000,0.000000,0.000000,0.000000,0.000000
30.973000000,40.248575754,139.984801454,3420.431871,7.821968,0.000000,17.583652,18.701087,7.821968,-66.018435,0.000000,108.193418,0.000000,0.000000,0.000000,2.919605,0.000000,1.745844,0.000000,0.000000,0.000000,0.000000,0.000000
30.983000000,40.248575534,139.984802330,3420.255939,7.851097,0.000000,17.601052,18.707575,7.851097,-65.960339,0.000000,108.187639,0.000000,0.000000,0.000000,2.907290,0.000000,1.735063,0.000000,0.000000,0.000000,0.000000,0.000000
30.993000000,40.248575314,139.984803210,3420.079833,7.880102,0.000000,17.618343,18.714061,7.880102,-65.902612,0.000000,108.181930,0.000000,0.000000,0.000000,2.895022,0.000000,1.724326,0.000000,0.000000,0.000000,0.000000,0.000000
31.003000000,40.248575093,139.984804093,3419.903555,7.908985,0.000000,17.635527,18.720547,7.908985,-65.845251,0.000000,108.176292,0.000000,0.000000,0.000000,2.882800,0.000000,1.713633,0.000000,0.000000,0.000000,0.000000,0.000000
31.013000000,40.248574871,139.984804979,3419.727106,7.937746,0.000000,17.652605,18.727031,7.937746,-65.788253,0.000000,108.170723,0.000000,0.000000,0.000000,2.870625,0.000000,1.702984,0.000000,0.000000,0.000000,0.000000,0.000000
31.023000000,40.248574648,139.984805868,3419.550486,7.966385,0.000000,17.669577,18.733512,7.966385,-65.731615,0.000000,108.165222,0.000000,0.000000,0.000000,2.858496,0.000000,1.692380,0.000000,0.000000,0.000000,0.000000,0.000000
31.033000000,40.248574424,139.984806761,3419.373698,7.994904,0.000000,17.686442,18.739990,7.994904,-65.675332,0.000000,108.159788,0.000000,0.000000,0.000000,2.846413,0.000000,1.681820,0.000000,0.000000,0.000000,0.000000,0.000000
31.043000000,40.248574200,139.984807657,3419.196741,8.023302,0.000000,17.703203,18.746465,8.023302,-65.619402,0.000000,108.154420,0.000000,0.000000,0.000000,2.834375,0.000000,1.671305,0.000000,0.000000,0.000000,0.000000,0.000000
31.053000000,40.248573975,139.984808556,3419.019617,8.051579,0.000000,17.719858,18.752935,8.051579,-65.563821,0.000000,108.149116,0.000000,0.000000,0.000000,2.822384,0.000000,1.660835,0.000000,0.000000,0.000000,0.000000,0.000000
31.063000000,40.248573749,139.984809458,3418.842327,8.079738,0.000000,17.736409,18.759401,8.079738,-65.508586,0.000000,108.143877,0.000000,0.000000,0.000000,2.810437,0.000000,1.650410,0.000000,0.000000,0.000000,0.000000,0.000000
31.073000000,40.248573523,139.984810363,3418.664873,8.107776,0.000000,17.752856,18.765862,8.107776,-65.453694,0.000000,108.138700,0.000000,0.000000,0.000000,2.798536,0.000000,1.640029,0.000000,0.000000,0.000000,0.000000,0.000000
31.083000000,40.248573296,139.984811272,3418.487254,8.135697,0.000000,17.769199,18.772317,8.135697,-65.399142,0.000000,108.133585,0.000000,0.000000,0.000000,2.786679,0.000000,1.629693,0.000000,0.000000,0.000000,0.000000,0.000000
31.093000000,40.248573068,139.984812184,3418.309473,8.163498,0.000000,17.785440,18.778765,8.163498,-65.344926,0.000000,108.128530,0.000000,0.000000,0.000000,2.774867,0.000000,1.619403,0.000000,0.000000,0.000000,0.000000,0.000000
31.103000000,40.248572839,139.984813099,3418.131530,8.191182,0.000000,17.801577,18.785207,8.191182,-65.291044,0.000000,108.123536,0.000000,0.000000,0.000000,2.763099,0.000000,1.609157,0.000000,0.000000,0.000000,0.000000,0.000000
31.113000000,40.248572610,139.984814017,3417.953426,8.218749,0.000000,17.817613,18.791642,8.218749,-65.237492,0.000000,108.118601,0.000000,0.000000,0.000000,2.751376,0.000000,1.598956,0.000000,0.000000,0.000000,0.000000,0.000000
31.123000000,40.248572380,139.984814938,3417.775162,8.246198,0.000000,17.833547,18.798069,8.246198,-65.184268,0.000000,108.113723,0.000000,0.000000,0.000000,2.739697,0.000000,1.588801,0.000000,0.000000,0.000000,0.000000,0.000000
31.133000000,40.248572149,139.984815862,3417.596739,8.273531,0.000000,17.849379,18.804487,8.273531,-65.131368,0.000000,108.108903,0.000000,0.000000,0.000000,2.728061,0.000000,1.578691,0.000000,0.000000,0.000000,0.000000,0.000000
31.143000000,40.248571918,139.984816789,3417.418159,8.300748,0.000000,17.865110,18.810897,8.300748,-65.078790,0.000000,108.104140,0.000000,0.000000,0.000000,2.716470,0.000000,1.568627,0.000000,0.000000,0.000000,0.000000,0.000000
31.153000000,40.248571686,139.984817719,3417.239422,8.327849,0.000000,17.880742,18.817298,8.327849,-65.026530,0.000000,108.099432,0.000000,0.000000,0.000000,2.704921,0.000000,1.558607,0.000000,0.000000,0.000000,0.000000,0.000000
31.163000000,40.248571453,139.984818653,3417.060529,8.354835,0.000000,17.896273,18.823689,8.354835,-64.974586,0.000000,108.094778,0.000000,0.000000,0.000000,2.693416,0.000000,1.548634,0.000000,0.000000,0.000000,0.000000,0.000000
31.173000000,40.248571220,139.984819589,3416.881481,8.381706,0.000000,17.911704,18.830071,8.381706,-64.922956,0.000000,108.090179,0.000000,0.000000,0.000000,2.681954,0.000000,1.538705,0.000000,0.000000,0.000000,0.000000,0.000000
31.183000000,40.248570986,139.984820528,3416.702279,8.408463,0.000000,17.927037,18.836441,8.408463,-64.871635,0.000000,108.085633,0.000000,0.000000,0.000000,2.670535,0.000000,1.528822,0.000000,0.000000,0.000000,0.000000,0.000000
31.193000000,40.248570751,139.984821471,3416.522925,8.435106,0.000000,17.942271,18.842801,8.435106,-64.820622,0.000000,108.081139,0.000000,0.000000,0.000000,2.659159,0.000000,1.518985,0.000000,0.000000,0.000000,0.000000,0.000000
31.203000000,40.248570515,139.984822416,3416.343419,8.461635,0.000000,17.957407,18.849150,8.461635,-64.769914,0.000000,108.076696,0.000000,0.000000,0.000000,2.647825,0.000000,1.509193,0.000000,0.000000,0.000000,0.000000,0.000000
31.213000000,40.248570279,139.984823365,3416.163762,8.488051,0.000000,17.972445,18.855487,8.488051,-64.719508,0.000000,108.072305,0.000000,0.000000,0.000000,2.636533,0.000000,1.499447,0.000000,0.000000,0.000000,0.000000,0.000000
31.223000000,40.248570042,139.984824316,3415.983956,8.514354,0.000000,17.987386,18.861812,8.514354,-64.669401,0.000000,108.067963,0.000000,0.000000,0.000000,2.625284,0.000000,1.489746,0.000000,0.000000,0.000000,0.000000,0.000000
31.233000000,40.248569804,139.984825270,3415.804000,8.540545,0.000000,18.002231,18.868125,8.540545,-64.619591,0.000000,108.063671,0.000000,0.000000,0.000000,2.614077,0.000000,1.480091,0.000000,0.000000,0.000000,0.000000,0.000000
31.243000000,40.248569566,139.984826227,3415.623897,8.566625,0.000000,18.016979,18.874425,8.566625,-64.570076,0.000000,108.059428,0.000000,0.000000,0.000000,2.602911,0.000000,1.470481,0.000000,0.000000,0.000000,0.000000,0.000000
31.253000000,40.248569327,139.984827188,3415.443646,8.592593,0.000000,18.031631,18.880712,8.592593,-64.520853,0.000000,108.055233,0.000000,0.000000,0.000000,2.591788,0.000000,1.460918,0.000000,0.000000,0.000000,0.000000,0.000000
31.263000000,40.248569088,139.984828151,3415.263250,8.618450,0.000000,18.046188,18.886985,8.618450,-64.471918,0.000000,108.051084,0.000000,0.000000,0.000000,2.580705,0.000000,1.451399,0.000000,0.000000,0.000000,0.000000,0.000000
31.273000000,40.248568847,139.984829117,3415.082708,8.644196,0.000000,18.060650,18.893244,8.644196,-64.423271,0.000000,108.046983,0.000000,0.000000,0.000000,2.569664,0.000000,1.441927,0.000000,0.000000,0.000000,0.000000,0.000000
31.283000000,40.248568606,139.984830086,3414.902023,8.669832,0.000000,18.075017,18.899489,8.669832,-64.374908,0.000000,108.042928,0.000000,0.000000,0.000000,2.558665,0.000000,1.432500,0.000000,0.000000,0.000000,0.000000,0.000000
31.293000000,40.248568365,139.984831058,3414.721194,8.695358,0.000000,18.089290,18.905720,8.695358,-64.326827,0.000000,108.038918,0.000000,0.000000,0.000000,2.547706,0.000000,1.423118,0.000000,0.000000,0.000000,0.000000,0.000000
31.303000000,40.248568123,139.984832032,3414.540223,8.720775,0.000000,18.103470,18.911935,8.720775,-64.279026,0.000000,108.034952,0.000000,0.000000,0.000000,2.536788,0.000000,1.413783,0.000000,0.000000,0.000000,0.000000,0.000000
31.313000000,40.248567880,139.984833010,3414.359111,8.746083,0.000000,18.117557,18.918136,8.746083,-64.231502,0.000000,108.031031,0.000000,0.000000,0.000000,2.525911,0.000000,1.404493,0.000000,0.000000,0.000000,0.000000,0.000000
31.323000000,40.248567636,139.984833990,3414.177858,8.771283,0.000000,18.131551,18.924321,8.771283,-64.184253,0.000000,108.027153,0.000000,0.000000,0.000000,2.515075,0.000000,1.395248,0.000000,0.000000,0.000000,0.000000,0.000000
31.333000000,40.248567392,139.984834973,3413.996466,8.796374,0.000000,18.145453,18.930490,8.796374,-64.137277,0.000000,108.023319,0.000000,0.000000,0.000000,2.504279,0.000000,1.386049,0.000000,0.000000,0.000000,0.000000,0.000000
31.343000000,40.248567147,139.984835959,3413.814935,8.821358,0.000000,18.159263,18.936644,8.821358,-64.090571,0.000000,108.019526,0.000000,0.000000,0.000000,2.493523,0.000000,1.376896,0.000000,0.000000,0.000000,0.000000,0.000000
31.353000000,40.248566902,139.984836948,3413.633267,8.846234,0.000000,18.172982,18.942780,8.846234,-64.044133,0.000000,108.015776,0.000000,0.000000,0.000000,2.482807,0.000000,1.367788,0.000000,0.000000,0.000000,0.000000,0.000000
31.363000000,40.248566655,139.984837940,3413.451462,8.871003,0.000000,18.186610,18.948901,8.871003,-63.997961,0.000000,108.012066,0.000000,0.000000,0.000000,2.472132,0.000000,1.358725,0.000000,0.000000,0.000000,0.000000,0.000000
31.373000000,40.248566409,139.984838934,3413.269522,8.895666,0.000000,18.200147,18.955004,8.895666,-63.952053,0.000000,108.008397,0.000000,0.000000,0.000000,2.461496,0.000000,1.349708,0.000000,0.000000,0.000000,0.000000,0.000000
31.383000000,40.248566161,139.984839932,3413.087446,8.920223,0.000000,18.213595,18.961090,8.920223,-63.906407,0.000000,108.004769,0.000000,0.000000,0.000000,2.450900,0.000000,1.340737,0.000000,0.000000,0.000000,0.000000,0.000000
31.393000000,40.248565913,139.984840932,3412.905237,8.944674,0.000000,18.226953,18.967158,8.944674,-63.861020,0.000000,108.001180,0.000000,0.000000,0.000000,2.440344,0.000000,1.331811,0.000000,0.000000,0.000000,0.000000,0.000000
31.403000000,40.248565665,139.984841934,3412.722894,8.969019,0.000000,18.240222,18.973209,8.969019,-63.815891,0.000000,107.997630,0.000000,0.000000,0.000000,2.429827,0.000000,1.322930,0.000000,0.000000,0.000000,0.000000,0.000000
31.413000000,40.248565415,139.984842940,3412.540419,8.993260,0.000000,18.253403,18.979242,8.993260,-63.771017,0.000000,107.994118,0.000000,0.000000,0.000000,2.419349,0.000000,1.314095,0.000000,0.000000,0.000000,0.000000,0.000000
31.423000000,40.248565165,139.984843948,3412.357813,9.017396,0.000000,18.266496,18.985257,9.017396,-63.726396,0.000000,107.990645,0.000000,0.000000,0.000000,2.408911,0.000000,1.305305,0.000000,0.000000,0.000000,0.000000,0.000000
31.433000000,40.248564915,139.984844959,3412.175077,9.041428,0.000000,18.279501,18.991253,9.041428,-63.682027,0.000000,107.987209,0.000000,0.000000,0.000000,2.398511,0.000000,1.296560,0.000000,0.000000,0.000000,0.000000,0.000000
31.443000000,40.248564664,139.984845973,3411.992211,9.065356,0.000000,18.292418,18.997231,9.065356,-63.637907,0.000000,107.983810,0.000000,0.000000,0.000000,2.388151,0.000000,1.287860,0.000000,0.000000,0.000000,0.000000,0.000000
31.453000000,40.248564412,139.984846989,3411.809216,9.089180,0.000000,18.305249,19.003190,9.089180,-63.594034,0.000000,107.980448,0.000000,0.000000,0.000000,2.377829,0.000000,1.279205,0.000000,0.000000,0.000000,0.000000,0.000000
31.463000000,40.248564160,139.984848008,3411.626093,9.112902,0.000000,18.317994,19.009129,9.112902,-63.550407,0.000000,107.977122,0.000000,0.000000,0.000000,2.367546,0.000000,1.270595,0.000000,0.000000,0.000000,0.000000,0.000000
31.473000000,40.248563907,139.984849030,3411.442843,9.136521,0.000000,18.330653,19.015050,9.136521,-63.507023,0.000000,107.973831,0.000000,0.000000,0.000000,2.357301,0.000000,1.262031,0.000000,0.000000,0.000000,0.000000,0.000000
31.483000000,40.248563653,139.984850054,3411.259468,9.160038,0.000000,18.343226,19.020951,9.160038,-63.463880,0.000000,107.970576,0.000000,0.000000,0.000000,2.347095,0.000000,1.253511,0.000000,0.000000,0.000000,0.000000,0.000000
31.493000000,40.248563399,139.984851081,3411.075967,9.183453,0.000000,18.355715,19.026832,9.183453,-63.420977,0.000000,107.967356,0.000000,0.000000,0.000000,2.336927,0.000000,1.245036,0.000000,0.000000,0.000000,0.000000,0.000000
31.503000000,40.248563144,139.984852110,3410.892341,9.206767,0.000000,18.368119,19.032693,9.206767,-63.378312,0.000000,107.964170,0.000000,0.000000,0.000000,2.326798,0.000000,1.236606,0.000000,0.000000,0.000000,0.000000,0.000000
31.513000000,40.248562889,139.984853143,3410.708592,9.229979,0.000000,18.380438,19.038534,9.229979,-63.335883,0.000000,107.961017,0.000000,0.000000,0.000000,2.316706,0.000000,1.228221,0.000000,0.000000,0.000000,0.000000,0.000000
31.523000000,40.248562633,139.984854177,3410.524720,9.253091,0.000000,18.392675,19.044355,9.253091,-63.293688,0.000000,107.957899,0.000000,0.000000,0.000000,2.306652,0.000000,1.219880,0.000000,0.000000,0.000000,0.000000,0.000000
31.533000000,40.248562376,139.984855215,3410.340727,9.276102,0.000000,18.404828,19.050156,9.276102,-63.251725,0.000000,107.954813,0.000000,0.000000,0.000000,2.296636,0.000000,1.211584,0.000000,0.000000,0.000000,0.000000,0.000000
31.543000000,40.248562119,139.984856255,3410.156612,9.299014,0.000000,18.416898,19.055936,9.299014,-63.209992,0.000000,107.951760,0.000000,0.000000,0.000000,2.286658,0.000000,1.203332,0.000000,0.000000,0.000000,0.000000,0.000000
31.553000000,40.248561861,139.984857297,3409.972377,9.321826,0.000000,18.428886,19.061695,9.321826,-63.168489,0.000000,107.948739,0.000000,0.000000,0.000000,2.276717,0.000000,1.195125,0.000000,0.000000,0.000000,0.000000,0.000000
31.563000000,40.248561603,139.984858343,3409.788023,9.344538,0.000000,18.440793,19.067433,9.344538,-63.127212,0.000000,107.945750,0.000000,0.000000,0.000000,2.266814,0.000000,1.186962,0.000000,0.000000,0.000000,0.000000,0.000000
31.573000000,40.248561344,139.984859390,3409.603550,9.367152,0.000000,18.452618,19.073150,9.367152,-63.086161,0.000000,107.942792,0.000000,0.000000,0.000000,2.256948,0.000000,1.178844,0.000000,0.000000,0.000000,0.000000,0.000000
31.583000000,40.248561084,139.984860441,3409.418959,9.389667,0.000000,18.464362,19.078846,9.389667,-63.045334,0.000000,107.939866,0.000000,0.000000,0.000000,2.247119,0.000000,1.170769,0.000000,0.000000,0.000000,0.000000,0.000000
31.593000000,40.248560824,139.984861493,3409.234251,9.412085,0.000000,18.476025,19.084520,9.412085,-63.004728,0.000000,107.936970,0.000000,0.000000,0.000000,2.237327,0.000000,1.162739,0.000000,0.000000,0.000000,0.000000,0.000000
31.603000000,40.248560563,139.984862549,3409.049427,9.434404,0.000000,18.487609,19.090173,9.434404,-62.964343,0.000000,107.934104,0.000000,0.000000,0.000000,2.227573,0.000000,1.154753,0.000000,0.000000,0.000000,0.000000,0.000000
31.613000000,40.248560302,139.984863607,3408.864487,9.456627,0.000000,18.499112,19.095804,9.456627,-62.924176,0.000000,107.931269,0.000000,0.000000,0.000000,2.217855,0.000000,1.146810,0.000000,0.000000,0.000000,0.000000,0.000000
31.623000000,40.248560040,139.984864667,3408.679433,9.478752,0.000000,18.510537,19.101414,9.478752,-62.884226,0.000000,107.928463,0.000000,0.000000,0.000000,2.208174,0.000000,1.138912,0.000000,0.000000,0.000000,0.000000,0.000000
31.633000000,40.248559778,139.984865730,3408.494266,9.500781,0.000000,18.521883,19.107001,9.500781,-62.844492,0.000000,107.925686,0.000000,0.000000,0.000000,2.198530,0.000000,1.131057,0.000000,0.000000,0.000000,0.000000,0.000000
31.643000000,40.248559515,139.984866795,3408.308985,9.522713,0.000000,18.533151,19.112567,9.522713,-62.804971,0.000000,107.922938,0.000000,0.000000,0.000000,2.188922,0.000000,1.123245,0.000000,0.000000,0.000000,0.000000,0.000000
31.653000000,40.248559251,139.984867863,3408.123592,9.544549,0.000000,18.544340,19.118110,9.544549,-62.765663,0.000000,107.920219,0.000000,0.000000,0.000000,2.179350,0.000000,1.115477,0.000000,0.000000,0.000000,0.000000,0.000000
31.663000000,40.248558987,139.984868933,3407.938087,9.566291,0.000000,18.555452,19.123631,9.566291,-62.726566,0.000000,107.917528,0.000000,0.000000,0.000000,2.169815,0.000000,1.107753,0.000000,0.000000,0.000000,0.000000,0.000000
31.673000000,40.248558722,139.984870006,3407.752472,9.587936,0.000000,18.566488,19.129130,9.587936,-62.687677,0.000000,107.914865,0.000000,0.000000,0.000000,2.160316,0.000000,1.100072,0.000000,0.000000,0.000000,0.000000,0.000000
31.683000000,40.248558457,139.984871081,3407.566747,9.609487,0.000000,18.577446,19.134606,9.609487,-62.648997,0.000000,107.912230,0.000000,0.000000,0.000000,2.150854,0.000000,1.092434,0.000000,0.000000,0.000000,0.000000,0.000000
31.693000000,40.248558191,139.984872158,3407.380912,9.630944,0.000000,18.588329,19.140060,9.630944,-62.610522,0.000000,107.909621,0.000000,0.000000,0.000000,2.141427,0.000000,1.084839,0.000000,0.000000,0.000000,0.000000,0.000000
31.703000000,40.248557925,139.984873238,3407.194969,9.652307,0.000000,18.599136,19.145491,9.652307,-62.572252,0.000000,107.907040,0.000000,0.000000,0.000000,2.132036,0.000000,1.077287,0.000000,0.000000,0.000000,0.000000,0.000000
31.713000000,40.248557658,139.984874320,3407.008919,9.673576,0.000000,18.609867,19.150899,9.673576,-62.534185,0.000000,107.904485,0.000000,0.000000,0.000000,2.122681,0.000000,1.069778,0.000000,0.000000,0.000000,0.000000,0.000000
31.723000000,40.248557390,139.984875405,3406.822762,9.694751,0.000000,18.620524,19.156285,9.694751,-62.496321,0.000000,107.901957,0.000000,0.000000,0.000000,2.113362,0.000000,1.062312,0.000000,0.000000,0.000000,0.000000,0.000000
31.733000000,40.248557122,139.984876492,3406.636498,9.715834,0.000000,18.631106,19.161647,9.715834,-62.458656,0.000000,107.899454,0.000000,0.000000,0.000000,2.104078,0.000000,1.054888,0.000000,0.000000,0.000000,0.000000,0.000000
31.743000000,40.248556854,139.984877582,3406.450129,9.736824,0.000000,18.641614,19.166987,9.736824,-62.421190,0.000000,107.896977,0.000000,0.000000,0.000000,2.094830,0.000000,1.047507,0.000000,0.000000,0.000000,0.000000,0.000000
31.753000000,40.248556585,139.984878674,3406.263656,9.757721,0.000000,18.652049,19.172303,9.757721,-62.383922,0.000000,107.894526,0.000000,0.000000,0.000000,2.085617,0.000000,1.040169,0.000000,0.000000,0.000000,0.000000,0.000000
31.763000000,40.248556315,139.984879768,3406.077078,9.778527,0.000000,18.662411,19.177596,9.778527,-62.346850,0.000000,107.892100,0.000000,0.000000,0.000000,2.076439,0.000000,1.032872,0.000000,0.000000,0.000000,0.000000,0.000000
31.773000000,40.248556045,139.984880864,3405.890397,9.799241,0.000000,18.672699,19.182866,9.799241,-62.309973,0.000000,107.889699,0.000000,0.000000,0.000000,2.067297,0.000000,1.025618,0.000000,0.000000,0.000000,0.000000,0.000000
31.783000000,40.248555774,139.984881963,3405.703614,9.819864,0.000000,18.682916,19.188113,9.819864,-62.273289,0.000000,107.887322,0.000000,0.000000,0.000000,2.058189,0.000000,1.018406,0.000000,0.000000,0.000000,0.000000,0.000000
31.793000000,40.248555503,139.984883064,3405.516729,9.840396,0.000000,18.693061,19.193337,9.840396,-62.236797,0.000000,107.884969,0.000000,0.000000,0.000000,2.049117,0.000000,1.011235,0.000000,0.000000,0.000000,0.000000,0.000000
